序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
449,688382,益方生物,22.2,4.03%,8.69%,1.27亿
450,603285,键邦股份,41.21,4.01%,27.92%,-1.17亿
451,2371,北方华创,468.44,4.01%,4.08%,12.05亿
452,300001,特锐德,30.77,3.95%,7.51%,3.86亿
453,688161,威高骨科,31.12,3.94%,3.11%,5075.09万
454,300387,富邦科技,8.96,3.94%,9.00%,1577.04万
455,2810,山东赫达,27.73,3.94%,9.77%,-4457.51万
456,559,万向钱潮,17.95,3.94%,10.04%,-4661.51万
457,301631,壹连科技,109.1,3.93%,34.45%,1.20亿
458,603666,亿嘉和,27.83,3.92%,4.64%,396.72万
459,301392,汇成真空,160.82,3.89%,29.88%,7453.10万
460,300295,*ST三六五,10.95,3.89%,19.79%,2226.70万
461,2463,沪电股份,103.7,3.89%,10.03%,12.69亿
462,688549,中巨芯,9.91,3.88%,12.14%,1469.80万
463,601952,苏垦农发,10.18,3.88%,5.04%,5513.72万
464,682,东方电子,13.67,3.88%,5.51%,3317.18万
465,688275,万润新能,144.0,3.87%,8.91%,1.13亿
466,300700,岱勒新材,16.73,3.85%,9.56%,-236.38万
467,300398,飞凯材料,31.31,3.85%,26.42%,1.50亿
468,2156,通富微电,49.05,3.85%,15.61%,3762.40万
469,300866,安克创新,121.56,3.84%,6.15%,1.26亿
470,300443,金雷股份,31.17,3.83%,15.21%,5373.54万
471,688295,中复神鹰,62.29,3.82%,7.35%,-1.54亿
472,603268,松发股份,146.91,3.82%,11.76%,5845.95万
473,2539,云图控股,14.66,3.82%,4.61%,3135.98万
474,603861,白云电器,17.24,3.79%,9.91%,330.12万
475,600312,平高电气,21.97,3.78%,5.84%,-5268.90万
476,600433,冠豪高新,4.13,3.77%,13.84%,4229.81万
477,600844,金煤科技,3.59,3.76%,19.09%,3169.13万
478,688781,视涯科技,39.82,3.75%,35.88%,-151.60万
479,688285,高铁电气,9.16,3.74%,6.00%,379.62万
480,688283,坤恒顺维,46.75,3.73%,5.10%,303.34万
481,601838,成都银行,18.34,3.73%,1.95%,2.65亿
482,300763,锦浪科技,98.17,3.73%,15.14%,1.28亿
483,301101,明月镜片,36.09,3.71%,3.73%,1758.35万
484,603922,金鸿顺,22.92,3.71%,14.69%,5323.31万
485,300327,中颖电子,27.5,3.70%,8.80%,-1121.95万
486,603158,腾龙股份,13.5,3.69%,20.52%,9787.02万
487,300976,达瑞电子,62.51,3.67%,6.92%,1212.07万
488,300919,中伟新材,59.76,3.66%,4.80%,4507.05万
489,601857,中国石油,11.89,3.66%,0.28%,3.26亿
490,2841,视源股份,37.75,3.65%,4.58%,23.87万
491,300821,东岳硅材,14.84,3.63%,12.99%,-8067.29万
492,300819,聚杰微纤,55.71,3.63%,14.28%,4557.83万
493,300745,欣锐科技,27.38,3.63%,6.75%,930.54万
494,2109,兴化股份,4.0,3.63%,5.66%,2012.69万
495,603125,常青科技,19.47,3.62%,2.46%,772.07万
496,300357,我武生物,27.05,3.60%,5.82%,2753.22万
497,2158,汉钟精机,25.93,3.60%,3.59%,6616.69万
498,551,创元科技,14.98,3.60%,11.46%,453.88万
499,603806,福斯特,17.87,3.59%,4.13%,1.73亿
500,603693,江苏新能,15.87,3.59%,11.17%,2061.17万
501,300205,*ST天喻,6.39,3.57%,8.91%,429.51万
502,2274,华昌化工,6.4,3.56%,5.07%,3837.93万
503,301216,万凯新材,30.15,3.54%,5.40%,4570.07万
504,2979,雷赛智能,41.9,3.53%,9.74%,2030.49万
505,603929,亚翔集成,194.0,3.53%,6.24%,5862.24万
506,601777,千里科技,10.56,3.53%,2.86%,5210.37万
507,600546,山煤国际,12.61,3.53%,3.92%,7348.20万
508,600791,京能置业,13.22,3.52%,18.48%,-2.55亿
509,63,中兴通讯,36.44,3.52%,9.64%,12.77亿
510,1317,三羊马,51.96,3.51%,9.96%,1226.85万
511,600350,山东高速,10.9,3.51%,0.27%,2382.55万
512,300214,日科化学,7.98,3.50%,8.00%,690.55万
513,2617,露笑科技,7.99,3.50%,10.33%,1.00亿
514,605055,迎丰股份,11.3,3.48%,3.96%,723.25万
515,600835,上海机电,23.54,3.47%,4.74%,5866.42万
516,688530,欧莱新材,36.2,3.46%,54.56%,791.64万
517,2331,皖通科技,8.97,3.46%,15.90%,3182.14万
518,2261,拓维信息,37.4,3.46%,30.55%,8.59亿
519,603309,维力医疗,13.51,3.45%,5.52%,359.24万
520,600353,旭光电子,16.77,3.45%,11.22%,4165.07万
521,300257,开山股份,30.01,3.45%,3.98%,-4547.66万
522,2470,金正大,3.0,3.45%,21.33%,2.43亿
523,600930,华电新能,6.33,3.43%,20.84%,3.10亿
524,1301,尚太科技,76.53,3.43%,11.97%,-2664.42万
525,300585,奥联电子,18.99,3.43%,12.43%,2128.48万
526,300373,扬杰科技,84.17,3.42%,5.86%,2228.83万
527,603062,麦加芯彩,52.52,3.41%,13.57%,722.21万
528,300966,共同药业,22.44,3.41%,6.25%,194.72万
529,688166,博瑞医药,59.15,3.41%,8.94%,6501.90万
530,600995,南网储能,14.54,3.41%,2.85%,7561.66万
531,688796,百奥赛图,100.6,3.39%,13.15%,-1500.00万
532,300342,天银机电,71.0,3.38%,41.98%,2.24亿
533,300040,九洲集团,7.35,3.38%,31.10%,716.13万
534,600309,万华化学,90.43,3.36%,2.73%,1.34亿
535,603399,永杉锂业,13.93,3.34%,28.91%,-3819.82万
536,688130,晶华微,22.02,3.33%,6.74%,379.19万
537,688690,纳微科技,32.54,3.33%,9.59%,2365.93万
538,600163,中闽能源,6.52,3.33%,9.55%,6470.68万
539,600557,康缘药业,14.31,3.32%,3.98%,5181.93万
540,300518,新迅达,24.1,3.30%,16.04%,6873.27万
541,605090,九丰能源,48.36,3.29%,13.30%,-6242.21万
542,688045,必易微,54.77,3.28%,10.90%,-2027.18万
543,688069,德林海,36.24,3.28%,10.47%,405.57万
544,300243,瑞丰高材,16.99,3.28%,32.93%,1.03亿
545,688143,长盈通,70.67,3.24%,30.68%,7019.47万
546,301027,华蓝集团,24.36,3.22%,18.13%,2478.43万
547,300614,百川畅银,13.46,3.22%,7.07%,1107.85万
548,596,古井贡酒,108.66,3.22%,2.21%,6105.65万
549,300598,诚迈科技,37.89,3.21%,7.56%,439.93万
550,300105,龙源技术,6.76,3.21%,4.68%,669.92万
551,688807,优迅股份,355.0,3.20%,47.12%,-4359.78万
552,601088,中国神华,47.45,3.20%,0.54%,750.81万
553,301592,六九一二,131.02,3.19%,11.27%,3373.19万
554,2440,闰土股份,11.96,3.19%,4.76%,-829.96万
555,688486,龙迅股份,74.06,3.18%,5.70%,1248.26万
556,601128,常熟银行,7.52,3.16%,3.90%,2.12亿
557,600141,兴发集团,33.01,3.16%,6.62%,-3911.28万
558,2212,天融信,7.83,3.16%,7.25%,6043.84万
559,688117,圣诺生物,38.16,3.14%,7.58%,1340.81万
560,605111,新洁能,39.58,3.13%,10.74%,1429.17万
561,600352,浙江龙盛,13.22,3.12%,2.47%,5134.11万
562,300287,飞利信,4.3,3.12%,10.02%,7546.59万
563,601577,长沙银行,9.96,3.11%,1.22%,1.21亿
564,603139,康惠股份,34.94,3.10%,14.84%,-1068.64万
565,300953,震裕科技,224.5,3.09%,17.18%,1.74亿
566,300501,海顺新材,20.01,3.09%,16.98%,151.76万
567,2386,天原股份,6.69,3.08%,10.05%,-320.99万
568,301162,国能日新,71.6,3.07%,6.98%,-1140.67万
569,603129,春风动力,279.29,3.06%,1.56%,3438.92万
570,2919,名臣健康,20.89,3.06%,3.76%,322.78万
571,2283,天润工业,11.12,3.06%,8.24%,5685.22万
572,605108,同庆楼,17.21,3.05%,4.91%,-656.01万
573,2438,江苏神通,16.87,3.05%,5.13%,4009.22万
574,603092,德力佳,73.23,3.04%,24.44%,9458.74万
575,301035,润丰股份,79.09,3.04%,0.74%,1345.28万
576,3026,中晶科技,38.68,3.04%,17.10%,1.70万
577,300576,容大感光,38.35,3.04%,14.75%,1.11亿
578,603613,国联股份,29.27,3.03%,4.75%,1692.24万
579,603212,赛伍技术,13.96,3.03%,18.42%,-7210.55万
580,600573,惠泉啤酒,12.91,3.03%,14.61%,2068.49万
581,300595,欧普康视,14.34,3.02%,4.34%,2311.44万
582,2028,思源电气,222.78,3.02%,4.79%,-2.57亿
583,636,风华高科,22.86,3.02%,12.04%,1.10亿
584,688037,芯源微,182.1,3.00%,7.61%,1280.96万
585,603127,昭衍新药,38.5,3.00%,9.40%,-6688.84万
586,2258,利尔化学,14.43,3.00%,4.91%,64.23万
587,300961,深水海纳,13.77,2.99%,12.92%,3649.34万
588,300896,爱美客,117.62,2.99%,3.85%,2927.36万
589,300311,ST任子行,5.51,2.99%,4.37%,-220.72万
590,603868,飞科电器,32.91,2.97%,0.94%,-117.22万
591,2079,苏州固锝,10.78,2.96%,11.21%,3925.63万
592,300206,理邦仪器,15.36,2.95%,9.12%,3219.05万
593,300270,中威电子,12.6,2.94%,17.57%,2848.66万
594,968,蓝焰控股,9.13,2.93%,16.72%,4880.37万
595,600348,华阳股份,10.22,2.92%,5.04%,-5411.26万
596,1289,龙源电力,16.21,2.92%,0.63%,-679.89万
597,2885,京泉华,30.31,2.92%,33.08%,1.28亿
598,603276,恒兴新材,17.34,2.91%,7.62%,178.78万
599,300075,数字政通,13.08,2.91%,4.70%,26.45万
600,603530,神马电力,60.72,2.90%,3.43%,-2165.81万
601,300132,青松股份,8.88,2.90%,8.01%,2563.52万
602,977,浪潮信息,73.44,2.90%,12.45%,8.20亿
603,688581,安杰思,57.73,2.89%,3.76%,-522.20万
604,2556,辉隆股份,6.41,2.89%,3.03%,-1532.16万
605,688258,卓易信息,122.36,2.88%,12.84%,1037.69万
606,603332,苏州龙杰,14.67,2.88%,17.57%,-911.98万
607,2947,恒铭达,74.92,2.88%,25.20%,-2.37亿
608,2916,深南电路,303.84,2.88%,4.29%,6.76亿
609,600316,洪都航空,40.48,2.87%,4.50%,7424.96万
610,603683,晶华新材,28.8,2.86%,11.88%,9886.39万
611,603725,天安新材,9.7,2.86%,4.80%,824.51万
612,603660,苏州科达,10.44,2.86%,10.05%,8180.06万
613,600508,上海能源,13.32,2.86%,2.79%,2702.20万
614,603697,有友食品,10.48,2.85%,4.36%,1056.04万
615,600012,皖通高速,16.25,2.85%,0.89%,2740.80万
616,300321,同大股份,36.8,2.85%,13.37%,2202.72万
617,2382,蓝帆医疗,7.58,2.85%,5.98%,3623.24万
618,600925,苏能股份,4.7,2.84%,3.05%,5532.65万
619,600985,淮北矿业,14.1,2.84%,1.43%,5676.33万
620,2233,塔牌集团,9.44,2.83%,2.76%,2470.69万
621,600545,卓郎智能,4.38,2.82%,14.64%,4574.00万
622,688707,振华新材,16.84,2.81%,29.04%,1231.78万
623,605369,拱东医疗,18.31,2.81%,1.27%,146.22万
624,601001,晋控煤业,17.9,2.81%,2.32%,4457.42万
625,600686,金龙汽车,16.82,2.81%,7.68%,1.09亿
626,2703,浙江世宝,21.25,2.81%,21.39%,1947.82万
627,688667,菱电电控,150.45,2.80%,8.35%,-1753.83万
628,603822,ST嘉澳,85.17,2.80%,5.25%,-1.40亿
629,2300,太阳电缆,10.63,2.80%,25.57%,-1591.92万
630,2289,*ST宇顺,30.13,2.80%,4.55%,-3464.53万
631,600758,辽宁能源,4.08,2.77%,18.87%,1.09亿
632,688529,豪森智能,18.99,2.76%,2.92%,-195.30万
633,2409,雅克科技,90.0,2.75%,9.42%,-4901.32万
634,2278,神开股份,11.95,2.75%,21.06%,-1814.54万
635,301500,飞南资源,25.47,2.74%,26.06%,-4110.14万
636,603297,永新光学,119.45,2.73%,5.35%,-947.03万
637,2935,天奥电子,21.06,2.73%,13.30%,-9370.82万
638,600928,西安银行,3.77,2.72%,2.46%,7850.44万
639,600177,雅戈尔,7.55,2.72%,1.01%,4029.32万
640,707,双环科技,6.05,2.72%,19.74%,31.07万
641,603883,老百姓,14.03,2.71%,5.31%,6466.54万
642,603520,司太立,11.02,2.70%,9.03%,-1440.20万
643,603052,可川科技,92.73,2.69%,13.30%,-9281.44万
644,803,山高环能,8.06,2.68%,9.35%,-2077.81万
645,600519,贵州茅台,1449.86,2.68%,0.66%,-1.13亿
646,19,深粮控股,8.06,2.68%,17.31%,2337.49万
647,605336,*ST帅电,15.74,2.67%,13.32%,1741.20万
648,600740,山西焦化,4.23,2.67%,4.31%,6016.35万
649,603516,淳中科技,150.91,2.66%,6.82%,4648.90万
650,2254,泰和新材,10.82,2.66%,7.17%,1331.28万
651,600731,湖南海利,6.98,2.65%,5.86%,3566.77万
652,2120,韵达股份,7.4,2.64%,4.18%,1767.92万
653,713,国投丰乐,6.62,2.64%,3.27%,252.13万
654,603315,福鞍股份,17.98,2.63%,23.90%,-1.53亿
655,300322,硕贝德,30.99,2.62%,23.38%,1.24亿
656,531,穗恒运A,7.06,2.62%,10.35%,2889.97万
657,301310,鑫宏业,63.0,2.61%,32.60%,-4517.05万
658,603596,伯特利,47.22,2.61%,3.99%,1512.22万
659,2845,同兴达,14.94,2.61%,11.72%,2419.34万
660,963,华东医药,34.96,2.61%,1.50%,-4453.77万
661,600783,鲁信创投,22.12,2.60%,9.11%,2885.32万
662,600059,古越龙山,9.06,2.60%,2.58%,2204.72万
663,300072,海新能科,4.76,2.59%,4.25%,1620.35万
664,601298,青岛港,9.16,2.58%,0.39%,429.44万
665,600529,山东药玻,19.23,2.56%,2.91%,1572.95万
666,300675,建科院,15.6,2.56%,4.55%,210.00万
667,862,银星能源,6.8,2.56%,26.68%,5131.00万
668,301469,恒达新材,35.42,2.55%,17.55%,-409.36万
669,600685,中船防务,31.31,2.55%,8.24%,2787.38万
670,301276,嘉曼服饰,26.72,2.53%,9.18%,-462.62万
671,937,冀中能源,5.68,2.53%,1.51%,5910.15万
672,301103,何氏眼科,19.55,2.52%,3.14%,418.59万
673,600027,华电国际,4.88,2.52%,3.55%,3.41亿
674,2749,国光股份,12.63,2.52%,1.43%,819.13万
675,603193,润本股份,25.68,2.51%,19.42%,3348.18万
676,603281,江瀚新材,35.52,2.51%,2.67%,-622.35万
677,603639,海利尔,13.5,2.51%,2.61%,2334.56万
678,2080,中材科技,52.0,2.50%,8.57%,4.39亿
679,688379,华光新材,60.59,2.49%,16.86%,6821.11万
680,300848,美瑞新材,16.47,2.49%,10.64%,490.10万
681,603389,*ST亚振,52.76,2.49%,1.69%,2704.74万
682,688020,方邦股份,115.03,2.48%,22.51%,1.35亿
683,2245,蔚蓝锂芯,20.68,2.48%,14.59%,2368.18万
684,300657,弘信电子,35.67,2.47%,25.20%,3.65亿
685,27,深圳能源,7.04,2.47%,2.78%,2110.02万
686,603075,热威股份,23.73,2.46%,11.84%,1295.08万
687,301187,欧圣电气,20.4,2.46%,2.13%,721.67万
688,600171,上海贝岭,28.35,2.46%,5.66%,581.96万
689,600678,四川金顶,12.16,2.44%,47.87%,-1.12亿
690,600096,云天化,34.82,2.44%,8.72%,-2.09亿
691,300766,每日互动,39.09,2.44%,21.66%,4605.81万
692,2745,木林森,8.83,2.44%,11.05%,8669.80万
693,300800,力合科技,12.2,2.43%,5.68%,-1245.61万
694,688018,乐鑫科技,171.87,2.43%,7.28%,-8291.74万
695,601107,四川成渝,6.32,2.43%,1.24%,2145.43万
696,688012,中微公司,316.36,2.42%,4.72%,-3.87亿
697,813,德展健康,3.38,2.42%,3.50%,2110.41万
698,953,河化股份,6.78,2.42%,5.21%,-337.24万
699,603061,金海通,253.3,2.41%,7.86%,-2724.53万
700,688050,爱博医疗,52.26,2.41%,2.61%,1117.89万
701,688697,纽威数控,16.67,2.40%,2.80%,1559.35万
702,600699,均胜电子,29.4,2.40%,19.21%,-1.33亿
703,2327,富安娜,7.29,2.39%,4.07%,479.46万
704,600938,中国海油,38.33,2.38%,4.19%,-4963.87万
705,601789,宁波建工,5.6,2.38%,22.07%,7884.49万
706,301373,凌玮科技,102.01,2.37%,49.98%,-1955.35万
707,688029,南微医学,74.23,2.37%,1.23%,1603.21万
708,300736,百邦科技,28.03,2.37%,26.80%,-210.16万
709,300916,朗特智能,35.21,2.35%,22.26%,-516.08万
710,300109,新开源,19.25,2.34%,7.80%,3869.91万
711,2468,申通快递,17.46,2.34%,4.65%,-1274.24万
712,300862,蓝盾光电,23.28,2.33%,16.59%,8797.18万
713,2958,青农商行,3.07,2.33%,4.04%,1.41亿
714,688596,正帆科技,32.71,2.31%,5.48%,2604.60万
715,600299,安迪苏,14.23,2.30%,1.48%,2414.94万
716,782,恒申新材,6.24,2.30%,10.50%,1269.91万
717,2216,三全食品,13.42,2.29%,3.09%,-511.65万
718,1282,三联锻造,21.51,2.28%,24.62%,2357.05万
719,605007,五洲特纸,15.71,2.28%,6.12%,2747.62万
720,300475,香农芯创,164.49,2.28%,19.70%,8971.30万
721,605117,德业股份,146.25,2.27%,3.44%,6265.21万
722,600535,天士力,14.43,2.27%,1.25%,2840.86万
723,600023,浙能电力,5.85,2.27%,1.27%,1.13亿
724,601665,齐鲁银行,6.36,2.25%,3.23%,1.21亿
725,601009,南京银行,11.79,2.25%,1.04%,2.00亿
726,301395,仁信新材,12.79,2.24%,10.85%,-514.63万
727,688209,英集芯,22.78,2.24%,4.82%,1927.94万
728,600527,江南高纤,2.75,2.23%,20.49%,-6472.08万
729,2833,弘亚数控,18.82,2.23%,4.79%,-150.96万
730,2529,*ST海源,7.35,2.23%,4.57%,813.76万
731,715,中兴商业,6.41,2.23%,29.40%,-2.92亿
732,600539,狮头股份,16.54,2.22%,17.63%,754.23万
733,300184,力源信息,12.91,2.22%,33.79%,5881.94万
734,300671,富满微,47.17,2.21%,16.80%,6642.29万
735,688112,鼎阳科技,54.39,2.20%,6.04%,116.00万
736,300829,金丹科技,18.12,2.20%,11.10%,-2096.22万
737,603317,天味食品,13.95,2.20%,1.39%,832.10万
738,600123,兰花科创,6.49,2.20%,5.65%,8731.28万
739,600113,浙江东日,46.5,2.20%,2.74%,3640.80万
740,300103,达刚控股,7.89,2.20%,6.90%,-623.51万
741,600719,大连热电,7.45,2.19%,12.63%,1290.49万
742,600575,淮河能源,3.75,2.18%,3.68%,5611.42万
743,1338,永顺泰,12.68,2.18%,4.93%,1081.37万
744,2955,鸿合科技,25.77,2.18%,4.81%,1668.69万
745,603936,博敏电子,16.03,2.17%,23.31%,8523.40万
746,600184,光电股份,24.01,2.17%,21.66%,-4148.42万
747,300601,康泰生物,14.15,2.17%,7.86%,-4471.97万
748,688515,裕太微,129.74,2.16%,9.50%,1091.86万
749,688597,煜邦电力,9.91,2.16%,9.65%,-118.87万
750,2637,赞宇科技,12.77,2.16%,12.79%,-1666.76万
751,688362,甬矽电子,45.64,2.15%,9.27%,9655.26万
752,300936,中英科技,75.0,2.15%,24.84%,1724.86万
753,600864,哈投股份,7.14,2.15%,18.09%,1.56亿
754,600531,豫光金铅,15.7,2.15%,25.34%,-3.12亿
755,600500,中化国际,4.28,2.15%,1.98%,1727.76万
756,300523,辰安科技,22.84,2.15%,3.25%,40.51万
757,422,湖北宜化,16.61,2.15%,11.14%,4601.25万
758,688610,埃科光电,118.18,2.14%,9.52%,4334.76万
759,300504,天邑股份,16.21,2.14%,11.65%,700.74万
760,603950,长源东谷,60.46,2.13%,10.54%,2.18亿
761,600708,光明地产,3.35,2.13%,2.68%,603.82万
762,600874,创业环保,6.27,2.12%,2.71%,390.41万
763,793,*ST华闻,2.89,2.12%,4.23%,-1978.54万
764,605319,无锡振华,27.62,2.11%,4.57%,-1764.52万
765,600509,天富能源,8.21,2.11%,6.96%,8691.24万
766,300215,电科院,8.22,2.11%,7.90%,1675.03万
767,603296,华勤技术,102.56,2.10%,6.54%,8058.25万
768,600109,国金证券,8.74,2.10%,1.90%,1410.50万
769,301322,绿通科技,36.08,2.09%,7.11%,-1031.18万
770,600416,湘电股份,12.68,2.09%,4.32%,-2384.95万
771,601369,陕鼓动力,9.34,2.08%,1.96%,866.74万
772,300853,申昊科技,25.61,2.07%,15.80%,1235.55万
773,688005,容百科技,33.97,2.07%,13.64%,-1.43亿
774,600746,江苏索普,8.88,2.07%,3.77%,849.96万
775,603356,华菱精工,17.3,2.06%,6.39%,713.12万
776,600859,王府井,12.38,2.06%,3.72%,1382.11万
777,300480,光力科技,34.24,2.06%,12.96%,4956.87万
778,600803,新奥股份,21.45,2.05%,0.79%,-2601.81万
779,600153,建发股份,8.98,2.05%,1.16%,5478.41万
780,601985,中国核电,9.09,2.02%,2.05%,1.88亿
781,688231,隆达股份,34.95,2.01%,3.75%,2002.03万
782,2893,京能热力,10.64,2.01%,17.43%,43.07万
783,2082,万邦德,28.44,2.01%,8.43%,-3500.11万
784,603019,中科曙光,91.19,2.00%,9.51%,4.43亿
785,2538,ST司特,7.18,1.99%,3.62%,-228.63万
786,301234,五洲医疗,40.92,1.97%,6.87%,423.86万
787,603650,彤程新材,55.34,1.97%,6.94%,-7757.57万
788,2799,环球印务,8.28,1.97%,5.32%,758.35万
789,605011,杭州热电,20.27,1.96%,4.04%,-820.88万
790,605289,罗曼股份,128.8,1.96%,7.49%,1463.03万
791,603026,石大胜华,101.08,1.96%,22.26%,1.40亿
792,2695,煌上煌,11.47,1.96%,2.33%,-365.79万
793,688553,汇宇制药,19.37,1.95%,9.08%,3183.05万
794,301057,汇隆新材,32.48,1.95%,14.99%,-646.19万
795,603041,美思德,13.12,1.94%,3.32%,-393.58万
796,600562,国睿科技,28.84,1.94%,4.31%,4916.17万
797,2937,兴瑞科技,32.52,1.94%,6.57%,3527.07万
798,688361,中科飞测,163.91,1.93%,6.53%,2.32亿
799,688135,利扬芯片,36.1,1.92%,18.59%,2664.15万
800,600908,无锡银行,5.83,1.92%,2.54%,5063.24万
801,2270,华明装备,27.66,1.92%,4.56%,3027.28万
802,301307,美利信,44.2,1.91%,22.07%,-8362.07万
803,301007,德迈仕,35.95,1.90%,7.15%,-1533.35万
804,601666,平煤股份,8.05,1.90%,2.34%,7764.25万
805,554,泰山石油,8.03,1.90%,17.32%,5063.32万
806,2243,力合科创,9.15,1.89%,2.82%,-23.60万
807,688220,翱捷科技,92.71,1.88%,6.62%,-1616.25万
808,603701,德宏股份,25.5,1.88%,4.42%,491.12万
809,603568,伟明环保,21.19,1.88%,1.30%,-4743.85万
810,603005,晶方科技,31.48,1.88%,15.23%,2.10亿
811,300239,东宝生物,5.43,1.88%,4.95%,13.50万
812,2138,顺络电子,35.76,1.88%,6.92%,9578.65万
813,301630,同宇新材,217.5,1.87%,36.46%,-6287.65万
814,688032,禾迈股份,113.11,1.87%,3.13%,1133.47万
815,601860,紫金银行,2.73,1.87%,3.65%,9180.06万
816,600197,伊力特,12.11,1.85%,2.08%,231.15万
817,688233,神工股份,80.8,1.85%,10.76%,-1.52亿
818,600460,士兰微,27.58,1.85%,4.83%,3478.42万
819,300175,ST朗源,6.6,1.85%,3.11%,-281.33万
820,692,惠天热电,4.4,1.85%,7.26%,-333.02万
821,688312,燕麦科技,68.18,1.84%,14.37%,-8319.36万
822,600251,冠农股份,12.17,1.84%,6.29%,873.47万
823,600617,国新能源,3.33,1.83%,6.59%,4317.30万
824,300756,金马游乐,54.61,1.83%,8.80%,-3299.04万
825,605588,冠石科技,58.04,1.82%,11.74%,-6697.46万
826,605016,百龙创园,26.87,1.82%,4.54%,-2145.05万
827,603586,金麒麟,18.6,1.81%,16.54%,40.31万
828,600066,宇通客车,37.09,1.81%,2.25%,-450.62万
829,2267,陕天然气,7.86,1.81%,1.87%,4267.46万
830,300867,圣元环保,21.53,1.80%,12.06%,-983.71万
831,601126,四方股份,50.8,1.80%,12.28%,2.79亿
832,2948,青岛银行,5.67,1.80%,3.82%,3066.43万
833,1221,悍高集团,64.52,1.78%,6.82%,163.83万
834,810,创维数字,12.59,1.78%,6.07%,7631.13万
835,600737,中粮糖业,14.99,1.77%,2.49%,-2646.17万
836,1339,智微智能,73.36,1.76%,18.60%,-4401.39万
837,601218,吉鑫科技,6.36,1.76%,18.48%,-5029.72万
838,2132,恒星科技,4.62,1.76%,13.14%,49.26万
839,600189,泉阳泉,8.13,1.75%,3.74%,852.00万
840,1896,豫能控股,17.4,1.75%,31.56%,4390.87万
841,89,深圳机场,6.99,1.75%,1.01%,2610.70万
842,605089,味知香,26.97,1.74%,3.24%,512.03万
843,600997,开滦股份,5.84,1.74%,1.81%,2954.98万
844,600507,方大特钢,6.44,1.74%,5.08%,-2372.82万
845,762,西藏矿业,36.2,1.74%,26.65%,3.54亿
846,600584,长电科技,44.79,1.73%,9.64%,-2.43亿
847,600292,电投水电,15.9,1.73%,8.16%,3413.94万
848,2317,众生药业,18.2,1.73%,7.48%,9903.74万
849,672,上峰水泥,13.55,1.73%,3.38%,130.60万
850,600805,悦达投资,5.32,1.72%,4.29%,2087.56万
851,927,中国铁物,2.95,1.72%,2.94%,1534.68万
852,603685,晨丰科技,31.45,1.71%,4.49%,-2102.30万
853,603113,金能科技,7.15,1.71%,3.92%,2051.05万
854,601555,东吴证券,8.34,1.71%,1.72%,649.20万
855,2375,亚厦股份,4.16,1.71%,5.76%,-227.66万
856,603068,博通集成,33.59,1.70%,4.23%,503.94万
857,600216,浙江医药,14.96,1.70%,5.43%,-4360.10万
858,600176,中国巨石,32.29,1.70%,8.79%,5421.70万
859,688783,西安奕材,22.85,1.69%,7.90%,1416.53万
860,301020,密封科技,22.82,1.69%,4.01%,-396.94万
861,603233,大参林,18.07,1.69%,1.64%,-611.29万
862,300739,明阳电路,29.4,1.69%,20.96%,-5748.31万
863,300137,先河环保,16.83,1.69%,17.14%,3054.02万
864,2573,清新环境,3.61,1.69%,1.59%,526.79万
865,2049,紫光国微,71.46,1.69%,5.65%,7998.27万
866,603256,宏和科技,108.2,1.67%,7.44%,1.96亿
867,739,普洛药业,18.3,1.67%,2.29%,705.76万
868,300289,利德曼,6.75,1.66%,3.24%,-852.98万
869,601500,通用股份,4.29,1.66%,1.99%,1714.78万
870,300864,南大环境,21.58,1.65%,3.03%,465.40万
871,688510,航亚科技,33.26,1.65%,10.16%,5595.09万
872,603989,艾华集团,19.73,1.65%,4.91%,549.02万
873,301266,宇邦新材,42.03,1.64%,6.32%,-422.07万
