序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
1764,2840,华统股份,12.73,4.09%,10.15%,3022.59万
1765,2006,精工科技,18.09,4.09%,6.85%,-242.73万
1766,301361,众智科技,37.75,4.08%,21.18%,-1014.72万
1767,688266,泽璟制药,104.5,4.08%,5.80%,-6894.17万
1768,301491,汉桑科技,50.72,4.08%,11.65%,413.63万
1769,301586,佳力奇,43.0,4.07%,6.71%,466.74万
1770,301051,信濠光电,24.56,4.07%,9.46%,3697.89万
1771,301010,晶雪节能,22.76,4.07%,7.16%,1066.36万
1772,603268,松发股份,149.55,4.07%,10.15%,2.36亿
1773,791,甘肃能源,8.7,4.07%,10.94%,2220.84万
1774,601061,中信金属,14.61,4.06%,1.41%,1508.20万
1775,301218,华是科技,36.42,4.06%,16.88%,495.54万
1776,300915,海融科技,25.39,4.06%,10.29%,-468.04万
1777,600851,海欣股份,8.72,4.06%,4.78%,705.05万
1778,300678,中科信息,29.45,4.06%,6.39%,2258.34万
1779,300808,久量股份,27.73,4.05%,7.72%,371.92万
1780,603650,彤程新材,57.02,4.05%,7.85%,8828.70万
1781,601168,西部矿业,31.57,4.05%,9.08%,-7375.80万
1782,600143,金发科技,17.73,4.05%,6.51%,9587.86万
1783,300480,光力科技,37.81,4.05%,27.29%,-1.01亿
1784,300328,宜安科技,18.49,4.05%,20.93%,1.43亿
1785,300638,广和通,23.41,4.04%,9.66%,7260.94万
1786,300465,高伟达,14.68,4.04%,6.46%,2302.95万
1787,300461,田中精机,55.14,4.04%,22.40%,-937.15万
1788,70,特发信息,20.11,4.04%,33.59%,-1964.49万
1789,603489,八方股份,38.23,4.03%,11.76%,2534.50万
1790,300315,掌趣科技,5.16,4.03%,9.32%,9719.04万
1791,688631,莱斯信息,58.42,4.02%,11.30%,-212.08万
1792,301548,崇德科技,85.19,4.02%,28.55%,2301.91万
1793,301111,粤万年青,20.43,4.02%,7.68%,-371.46万
1794,803,山高环能,8.8,4.02%,14.96%,2838.54万
1795,600658,电子城,5.18,4.02%,4.37%,786.70万
1796,688217,睿昂基因,30.09,4.01%,5.92%,1218.85万
1797,688010,福光股份,34.52,4.01%,8.14%,-534.37万
1798,2104,恒宝股份,14.78,4.01%,26.91%,1714.94万
1799,45,深纺织A,12.18,4.01%,4.93%,1778.71万
1800,301230,泓博医药,43.63,4.00%,17.05%,460.52万
1801,603344,星德胜,28.83,4.00%,10.47%,1104.02万
1802,603283,赛腾股份,55.95,4.00%,19.60%,-8045.82万
1803,2628,成都路桥,5.72,4.00%,14.04%,3604.39万
1804,2479,富春环保,5.72,4.00%,6.72%,3297.46万
1805,2232,启明信息,18.18,4.00%,3.37%,1530.89万
1806,2230,科大讯飞,49.98,4.00%,7.38%,5045.00万
1807,301118,恒光股份,28.91,3.99%,26.89%,1265.39万
1808,603915,国茂股份,16.43,3.99%,3.88%,1987.20万
1809,603615,茶花股份,21.36,3.99%,5.94%,2322.12万
1810,603211,晋拓股份,27.71,3.98%,12.50%,5232.77万
1811,301429,森泰股份,21.95,3.98%,19.21%,-1251.27万
1812,688458,美芯晟,38.1,3.98%,11.80%,189.92万
1813,300696,爱乐达,39.68,3.98%,10.11%,1.27亿
1814,300079,数码视讯,5.75,3.98%,7.51%,5657.79万
1815,561,烽火电子,9.66,3.98%,4.17%,1018.12万
1816,300951,博硕科技,33.55,3.97%,5.49%,1696.12万
1817,600797,浙大网新,9.17,3.97%,8.57%,7095.41万
1818,300447,全信股份,19.66,3.97%,13.30%,1009.29万
1819,2518,科士达,48.95,3.97%,8.26%,-5042.30万
1820,600785,新华百货,18.39,3.96%,12.84%,766.29万
1821,300109,新开源,19.68,3.96%,7.95%,8508.16万
1822,2506,协鑫集成,4.46,3.96%,17.51%,5188.70万
1823,300876,蒙泰高新,30.68,3.96%,12.26%,6013.12万
1824,600718,东软集团,9.21,3.95%,4.06%,4940.35万
1825,688058,宝兰德,30.11,3.94%,5.85%,640.86万
1826,2171,楚江新材,11.87,3.94%,6.35%,392.49万
1827,600776,东方通信,17.71,3.93%,12.80%,3138.59万
1828,301315,威士顿,52.46,3.92%,14.46%,-1501.93万
1829,688690,纳微科技,34.17,3.92%,8.58%,5118.99万
1830,688561,奇安信,30.75,3.92%,3.26%,-856.84万
1831,688381,帝奥微,34.24,3.92%,28.75%,-1213.91万
1832,603633,徕木股份,8.49,3.92%,7.55%,388.28万
1833,300513,恒实科技,9.28,3.92%,9.22%,2529.27万
1834,300241,瑞丰光电,7.16,3.92%,20.38%,475.67万
1835,301408,华人健康,21.81,3.91%,51.45%,-1.94亿
1836,2945,华林证券,15.93,3.91%,1.89%,-920.25万
1837,595,*ST宝实,6.65,3.91%,3.40%,350.52万
1838,688775,影石创新,198.7,3.90%,14.07%,4960.42万
1839,301198,喜悦智行,18.12,3.90%,16.11%,-940.77万
1840,301007,德迈仕,36.99,3.90%,8.23%,1941.04万
1841,514,渝开发,5.06,3.90%,8.25%,5420.72万
1842,600459,贵研铂业,21.31,3.90%,8.42%,-562.83万
1843,600115,中国东航,4.53,3.90%,4.82%,-2.24亿
1844,300654,世纪天鸿,11.46,3.90%,9.93%,-1904.97万
1845,688712,北芯生命,42.96,3.89%,31.14%,1140.39万
1846,603301,振德医疗,93.51,3.89%,2.17%,9261.64万
1847,300563,神宇股份,33.61,3.89%,7.74%,2130.25万
1848,2607,中公教育,2.67,3.89%,8.04%,1.49亿
1849,688717,艾罗能源,121.54,3.88%,24.58%,2.73亿
1850,603980,吉华集团,6.43,3.88%,8.70%,1159.21万
1851,600857,宁波中百,12.85,3.88%,5.46%,-712.82万
1852,600756,浪潮软件,16.88,3.88%,9.20%,837.95万
1853,2296,辉煌科技,11.79,3.88%,12.51%,-247.35万
1854,601112,振石股份,21.22,3.87%,29.48%,-773.85万
1855,688722,同益中,18.52,3.87%,5.37%,-170.92万
1856,301072,中捷精工,25.2,3.87%,9.18%,-1815.32万
1857,301519,舜禹股份,15.82,3.87%,16.55%,-1638.41万
1858,600586,金晶科技,5.9,3.87%,15.16%,786.82万
1859,2316,亚联发展,5.63,3.87%,19.48%,4941.80万
1860,2201,九鼎新材,14.49,3.87%,40.68%,7730.40万
1861,813,德展健康,3.76,3.87%,5.84%,2122.83万
1862,603,盛达资源,38.95,3.87%,11.96%,917.82万
1863,688695,中创股份,25.84,3.86%,7.26%,1516.58万
1864,1331,胜通能源,46.85,3.86%,6.23%,-1039.27万
1865,688376,美埃科技,72.38,3.86%,5.38%,4004.07万
1866,605138,盛泰集团,7.81,3.86%,9.09%,-386.56万
1867,603588,高能环境,15.34,3.86%,11.38%,1.72亿
1868,601788,光大证券,15.33,3.86%,3.87%,-4049.28万
1869,2264,新华都,8.62,3.86%,9.58%,2535.78万
1870,2125,湘潭电化,15.6,3.86%,21.92%,5993.40万
1871,539,粤电力A,7.27,3.86%,21.24%,2525.56万
1872,603341,龙旗科技,37.49,3.85%,12.17%,-4568.24万
1873,301215,中汽股份,6.48,3.85%,3.52%,1091.23万
1874,688120,华海清科,200.63,3.85%,7.43%,-3143.40万
1875,301006,迈拓股份,18.08,3.85%,14.94%,-310.62万
1876,301120,新特电气,20.77,3.85%,14.16%,94.07万
1877,600177,雅戈尔,7.83,3.85%,2.48%,1.34亿
1878,300469,信息发展,57.95,3.85%,14.23%,-3670.51万
1879,952,广济药业,7.55,3.85%,11.62%,4064.43万
1880,688015,交控科技,21.93,3.84%,5.29%,1077.00万
1881,600468,百利电气,7.85,3.84%,8.34%,-108.95万
1882,300308,中际旭创,877.47,3.84%,7.21%,6921.44万
1883,2653,海思科,57.66,3.84%,3.98%,3761.71万
1884,2328,新朋股份,11.08,3.84%,41.32%,3628.53万
1885,2130,沃尔核材,23.78,3.84%,12.77%,1432.42万
1886,603206,嘉环科技,17.36,3.83%,5.59%,2038.97万
1887,301578,辰奕智能,35.48,3.83%,13.44%,1545.79万
1888,300852,四会富仕,47.41,3.83%,12.87%,-3479.69万
1889,603010,万盛股份,13.83,3.83%,9.11%,1211.59万
1890,692,惠天热电,5.15,3.83%,26.63%,439.37万
1891,603370,华新精科,42.98,3.82%,5.68%,441.78万
1892,603838,*ST四通,9.24,3.82%,1.59%,789.93万
1893,603088,宁波精达,12.77,3.82%,13.49%,1857.84万
1894,603356,华菱精工,19.03,3.82%,12.84%,2269.17万
1895,300603,立昂技术,10.87,3.82%,22.75%,3194.25万
1896,603391,力聚热能,65.66,3.81%,25.24%,2993.29万
1897,300159,*ST新研,3.54,3.81%,6.75%,-2922.26万
1898,2441,众业达,10.35,3.81%,9.29%,4052.26万
1899,301371,敷尔佳,30.33,3.80%,23.60%,4871.38万
1900,605580,恒盛能源,22.11,3.80%,3.50%,1820.21万
1901,605555,德昌股份,15.83,3.80%,4.34%,-1705.26万
1902,605398,新炬网络,27.85,3.80%,4.11%,2216.06万
1903,603706,东方环宇,22.15,3.80%,3.43%,2355.28万
1904,2246,北化股份,24.86,3.80%,13.38%,-798.54万
1905,3033,征和工业,56.42,3.79%,5.67%,379.57万
1906,605366,宏柏新材,13.43,3.79%,10.38%,141.45万
1907,600516,方大炭素,5.75,3.79%,6.01%,2367.53万
1908,300602,飞荣达,38.04,3.79%,22.09%,-5494.57万
1909,2392,北京利尔,9.59,3.79%,16.62%,-1.71亿
1910,993,闽东电力,12.87,3.79%,11.92%,2668.50万
1911,899,赣能股份,13.43,3.79%,8.49%,3215.52万
1912,688670,金迪克,18.4,3.78%,4.49%,893.43万
1913,603861,白云电器,17.03,3.78%,8.76%,2834.11万
1914,301595,太力科技,45.75,3.77%,26.84%,-2010.51万
1915,887,中鼎股份,18.16,3.77%,5.07%,681.91万
1916,2191,劲嘉股份,3.86,3.76%,5.80%,-226.22万
1917,751,锌业股份,6.34,3.76%,22.96%,-4585.35万
1918,600100,同方股份,8.29,3.75%,4.86%,-3249.48万
1919,2878,元隆雅图,19.39,3.75%,26.67%,406.18万
1920,2643,万润股份,17.14,3.75%,5.19%,180.23万
1921,603324,盛剑科技,26.35,3.74%,6.20%,802.73万
1922,2712,思美传媒,5.82,3.74%,9.88%,-1286.86万
1923,300768,迪普科技,17.8,3.73%,4.40%,1927.48万
1924,300748,金力永磁,34.74,3.73%,11.90%,8245.97万
1925,603163,圣晖集成,103.88,3.72%,8.41%,-3583.75万
1926,2652,扬子新材,6.41,3.72%,63.24%,1611.18万
1927,2357,富临运业,11.71,3.72%,13.48%,2204.45万
1928,301365,矩阵股份,37.22,3.71%,17.34%,-3323.27万
1929,3025,思进智能,13.98,3.71%,7.64%,1474.27万
1930,300103,达刚控股,8.38,3.71%,12.65%,3777.77万
1931,2153,石基信息,10.33,3.71%,6.10%,-1880.65万
1932,929,*ST兰黄,10.66,3.70%,5.29%,-823.48万
1933,688520,神州细胞,42.87,3.70%,2.25%,1710.26万
1934,301287,康力源,45.2,3.69%,26.01%,56.62万
1935,301381,赛维时代,21.63,3.69%,7.72%,394.51万
1936,603565,中谷物流,11.23,3.69%,2.33%,3258.96万
1937,600268,国电南自,15.72,3.69%,7.92%,1562.23万
1938,301191,菲菱科思,154.8,3.68%,29.89%,-8040.88万
1939,301256,华融化学,14.35,3.68%,5.61%,226.04万
1940,603020,爱普股份,11.27,3.68%,3.92%,1624.10万
1941,856,冀东装备,10.42,3.68%,15.18%,227.34万
1942,688067,爱威科技,28.85,3.67%,6.96%,-11.82万
1943,301336,趣睡科技,56.31,3.66%,12.34%,737.80万
1944,300521,爱司凯,29.47,3.66%,7.34%,1774.07万
1945,688306,均普智能,9.63,3.66%,3.21%,1255.42万
1946,878,云南铜业,20.13,3.66%,8.57%,244.10万
1947,603680,今创集团,14.77,3.65%,3.84%,-971.59万
1948,601108,财通证券,8.52,3.65%,4.37%,9464.68万
1949,2285,世联行,3.12,3.65%,11.50%,1576.89万
1950,2085,万丰奥威,14.2,3.65%,4.55%,-8857.43万
1951,1369,双欣材料,15.94,3.64%,18.95%,656.17万
1952,301575,艾芬达,47.26,3.64%,15.72%,508.74万
1953,301618,长联科技,50.36,3.64%,6.67%,52.93万
1954,301048,金鹰重工,11.1,3.64%,4.50%,1142.62万
1955,2533,金杯电工,13.96,3.64%,6.37%,2351.47万
1956,301295,美硕科技,45.73,3.63%,21.59%,1208.59万
1957,603611,诺力股份,20.86,3.63%,5.85%,1312.48万
1958,600475,华光环能,17.48,3.62%,4.18%,1594.84万
1959,2833,弘亚数控,21.2,3.62%,9.34%,-2144.92万
1960,2639,雪人集团,18.3,3.62%,18.39%,1121.38万
1961,301179,泽宇智能,24.99,3.61%,15.87%,4021.39万
1962,601399,国机重装,4.3,3.61%,4.92%,4531.05万
1963,600887,伊利股份,27.53,3.61%,6.20%,-5.21亿
1964,2434,万里扬,7.46,3.61%,4.27%,2382.42万
1965,2166,莱茵生物,8.9,3.61%,4.66%,-774.96万
1966,603188,亚邦股份,5.18,3.60%,13.91%,-857.08万
1967,603266,天龙股份,20.42,3.60%,4.77%,2056.67万
1968,603015,弘讯科技,12.1,3.60%,3.83%,692.50万
1969,969,安泰科技,21.9,3.60%,7.38%,721.57万
1970,301229,纽泰格,17.89,3.59%,7.05%,864.95万
1971,601333,广深铁路,3.17,3.59%,6.68%,1.07亿
1972,600272,开开实业,12.7,3.59%,7.23%,395.60万
1973,2079,苏州固锝,12.11,3.59%,33.90%,2806.92万
1974,400,许继电气,26.28,3.59%,7.54%,5594.40万
1975,301565,中仑新材,22.59,3.58%,11.68%,316.53万
1976,688433,华曙高科,81.1,3.58%,3.02%,-68.27万
1977,300925,法本信息,19.36,3.58%,10.14%,-861.99万
1978,603396,金辰股份,36.71,3.58%,10.48%,-1404.63万
1979,601606,长城军工,38.79,3.58%,5.08%,-752.72万
1980,300472,*ST新元,8.38,3.58%,7.09%,2054.76万
1981,2346,柘中股份,18.22,3.58%,2.69%,-840.85万
1982,688680,海优新材,50.8,3.57%,8.80%,882.90万
1983,603006,联明股份,13.94,3.57%,5.02%,324.04万
1984,600633,浙数文化,13.94,3.57%,15.43%,-3794.64万
1985,300579,数字认证,27.55,3.57%,3.70%,1446.82万
1986,603123,翠微股份,11.93,3.56%,13.09%,-611.56万
1987,600011,华能国际,7.27,3.56%,3.50%,2.51亿
1988,2600,领益智造,14.53,3.56%,4.94%,2.11亿
1989,603291,联合水务,11.67,3.55%,5.21%,1653.42万
1990,688269,凯立新材,42.28,3.55%,5.28%,10.32万
1991,600770,综艺股份,8.17,3.55%,49.19%,-4.79亿
1992,2596,海南瑞泽,3.79,3.55%,11.09%,845.02万
1993,2309,中利集团,4.67,3.55%,52.98%,2052.98万
1994,301380,挖金客,35.39,3.54%,6.02%,338.18万
1995,2979,雷赛智能,45.01,3.54%,11.62%,1.94亿
1996,600292,电投水电,16.08,3.54%,17.45%,-2003.71万
1997,608,*ST阳光,3.81,3.53%,6.78%,605.78万
1998,300436,广生堂,120.93,3.53%,16.61%,1.86亿
1999,600791,京能置业,13.81,3.52%,12.93%,-2538.40万
2000,300845,捷安高科,14.12,3.52%,16.72%,2980.09万
2001,600642,申能股份,9.42,3.52%,2.24%,3775.76万
2002,300736,百邦科技,28.85,3.52%,20.72%,-4348.48万
2003,300449,汉邦高科,7.65,3.52%,8.14%,3466.77万
2004,2516,旷达科技,6.18,3.52%,3.89%,319.93万
2005,301163,宏德股份,31.57,3.51%,11.76%,-378.06万
2006,600271,航天信息,8.55,3.51%,3.22%,617.02万
2007,2389,航天彩虹,22.4,3.51%,7.55%,8244.66万
2008,603358,华达科技,33.7,3.50%,8.64%,5687.18万
2009,300606,金太阳,39.87,3.50%,29.29%,3648.56万
2010,300410,正业科技,10.36,3.50%,16.20%,4488.69万
2011,2034,旺能环境,18.31,3.50%,12.19%,-7101.01万
2012,688247,宣泰医药,9.48,3.49%,2.38%,820.82万
2013,605162,新中港,11.87,3.49%,11.01%,3888.22万
2014,603993,洛阳钼业,19.86,3.49%,4.95%,-5409.60万
2015,2919,名臣健康,24.32,3.49%,7.58%,1058.93万
2016,975,山金国际,28.16,3.49%,6.39%,1.47亿
2017,688505,复旦张江,8.02,3.48%,2.53%,752.04万
2018,1225,和泰机电,51.76,3.48%,19.29%,602.98万
2019,301226,祥明智能,40.17,3.48%,11.61%,-2515.82万
2020,300884,狄耐克,13.39,3.48%,7.86%,606.99万
2021,600699,均胜电子,29.46,3.48%,12.34%,-1632.11万
2022,600383,金地集团,2.97,3.48%,7.55%,1.01亿
2023,300307,慈星股份,7.14,3.48%,7.44%,-968.13万
2024,630,铜陵有色,6.55,3.48%,9.34%,3.16亿
2025,37,深南电A,11.3,3.48%,28.86%,1483.71万
2026,26,飞亚达,18.72,3.48%,13.51%,1792.97万
2027,1212,中旗新材,56.39,3.47%,13.53%,1.37亿
2028,300883,龙利得,7.16,3.47%,25.85%,-4775.48万
2029,688186,广大特材,21.15,3.47%,10.20%,-7013.97万
2030,2380,科远智慧,36.7,3.47%,16.70%,-6111.88万
2031,2117,东港股份,10.43,3.47%,5.04%,639.88万
2032,300864,南大环境,22.7,3.46%,4.59%,12.80万
2033,300287,飞利信,4.49,3.46%,7.31%,1936.64万
2034,600578,京能电力,5.1,3.45%,2.31%,6912.84万
2035,2410,广联达,11.4,3.45%,7.02%,-1841.05万
2036,901,航天科技,24.02,3.45%,22.52%,-2318.13万
2037,600397,江钨装备,15.02,3.44%,15.37%,6128.36万
2038,600737,中粮糖业,15.33,3.44%,6.06%,1102.56万
2039,300177,中海达,8.43,3.44%,7.17%,194.63万
2040,2737,葵花药业,13.55,3.44%,7.39%,2601.48万
2041,300709,精研科技,43.18,3.43%,16.39%,2411.87万
2042,300496,中科创达,66.12,3.43%,11.68%,-2526.71万
2043,300002,神州泰岳,9.96,3.43%,6.41%,2441.16万
2044,2590,万安科技,12.37,3.43%,4.89%,1783.65万
2045,2095,生意宝,16.58,3.43%,4.81%,107.69万
2046,603331,百达精工,14.53,3.42%,11.62%,325.00万
2047,300095,华伍股份,9.98,3.42%,9.46%,246.06万
2048,300061,旗天科技,9.98,3.42%,12.72%,1248.21万
2049,2522,浙江众成,6.66,3.42%,20.48%,1215.19万
2050,603466,风语筑,10.02,3.41%,11.65%,-385.50万
2051,600863,华能蒙电,4.85,3.41%,3.13%,1.02亿
2052,688175,高凌信息,36.78,3.40%,5.46%,1071.19万
2053,603239,浙江仙通,24.95,3.40%,7.87%,-50.42万
2054,600606,绿地控股,1.52,3.40%,6.07%,1.24亿
2055,300525,博思软件,10.33,3.40%,6.67%,-804.49万
2056,1277,速达股份,37.19,3.39%,12.88%,644.20万
2057,301187,欧圣电气,20.74,3.39%,2.10%,634.85万
2058,300998,宁波方正,28.06,3.39%,14.47%,5465.38万
2059,600218,全柴动力,9.75,3.39%,6.04%,413.95万
2060,300500,启迪设计,11.89,3.39%,13.75%,375.75万
2061,688001,华兴源创,56.86,3.38%,13.42%,8001.31万
2062,688608,恒玄科技,179.1,3.38%,13.58%,4505.75万
2063,600094,大名城,4.89,3.38%,4.51%,9.90万
2064,300183,东软载波,13.44,3.38%,7.82%,1821.45万
2065,605198,安德利,47.41,3.36%,2.47%,899.04万
2066,300313,*ST天山,8.92,3.36%,6.34%,101.04万
2067,605218,伟时电子,18.22,3.35%,8.26%,-1146.14万
2068,600131,国网信通,17.88,3.35%,3.20%,4730.44万
2069,2388,新亚制程,5.56,3.35%,13.21%,476.27万
2070,301590,优优绿能,183.02,3.34%,21.88%,639.98万
2071,301390,经纬股份,38.06,3.34%,14.40%,2524.29万
2072,603366,日出东方,8.66,3.34%,4.36%,2839.42万
2073,300414,中光防雷,14.53,3.34%,7.96%,3504.39万
2074,688409,富创精密,126.58,3.33%,8.02%,-1.46亿
2075,603530,神马电力,64.31,3.33%,3.81%,581.53万
2076,600501,航天晨光,23.88,3.33%,6.39%,1865.13万
2077,300627,华测导航,32.9,3.33%,6.71%,1131.59万
2078,300514,友讯达,12.72,3.33%,7.40%,701.02万
2079,603177,德创环保,12.14,3.32%,10.33%,256.95万
2080,300221,银禧科技,11.53,3.32%,10.78%,-1465.92万
2081,301149,隆华新材,14.04,3.31%,20.45%,89.56万
2082,688375,国博电子,127.1,3.30%,3.94%,9514.84万
2083,300542,新晨科技,15.63,3.30%,4.39%,805.26万
2084,2415,海康威视,35.96,3.30%,3.02%,3.28亿
2085,600037,歌华有线,8.16,3.29%,5.79%,7170.25万
2086,300758,七彩化学,14.14,3.29%,15.00%,-3086.76万
2087,300740,水羊股份,26.4,3.29%,11.34%,2198.33万
2088,300242,佳云科技,5.03,3.29%,8.91%,480.73万
2089,862,银星能源,6.9,3.29%,20.87%,-1938.45万
2090,688553,汇宇制药,20.15,3.28%,8.33%,862.90万
2091,688062,迈威生物,35.58,3.28%,12.09%,-3238.54万
2092,688079,美迪凯,16.04,3.28%,10.83%,1592.50万
2093,688190,云路股份,84.98,3.28%,4.41%,-597.00万
2094,301262,海看股份,24.66,3.27%,10.50%,199.35万
2095,600807,济高发展,3.16,3.27%,9.01%,1473.03万
2096,600006,东风股份,6.95,3.27%,3.43%,2404.63万
2097,2801,微光股份,33.14,3.27%,6.17%,774.79万
2098,2755,奥赛康,16.74,3.27%,6.08%,3610.41万
2099,2735,王子新材,14.84,3.27%,8.32%,388.53万
2100,2123,梦网科技,9.79,3.27%,5.56%,3017.49万
2101,603270,金帝股份,28.21,3.26%,24.32%,1761.41万
2102,688469,芯联集成,6.97,3.26%,9.82%,3757.54万
2103,2813,路畅科技,26.92,3.26%,8.40%,155.60万
2104,2225,濮耐股份,4.75,3.26%,27.69%,-1081.99万
2105,600609,金杯汽车,4.13,3.25%,6.25%,4605.72万
2106,300779,惠城环保,72.71,3.25%,12.43%,7594.76万
2107,2957,科瑞技术,45.46,3.25%,20.18%,968.90万
2108,2910,庄园牧场,11.43,3.25%,11.61%,850.89万
2109,688198,佰仁医疗,99.11,3.24%,1.31%,-375.23万
2110,300568,星源材质,17.2,3.24%,22.89%,5471.44万
2111,300428,立中集团,21.7,3.24%,5.62%,1621.45万
2112,2928,华夏航空,8.28,3.24%,8.53%,-85.89万
2113,300036,超图软件,15.35,3.23%,7.40%,-409.18万
2114,2820,桂发祥,11.52,3.23%,16.35%,326.72万
2115,1230,劲旅环境,27.85,3.22%,9.89%,-861.64万
2116,301131,聚赛龙,43.54,3.22%,14.41%,28.69万
2117,300855,图南股份,40.1,3.22%,6.69%,295.41万
2118,300697,电工合金,16.68,3.22%,6.37%,1293.58万
2119,300668,杰恩股份,63.22,3.22%,29.12%,8131.60万
2120,300576,容大感光,38.78,3.22%,16.51%,5000.53万
2121,300047,天源迪科,12.81,3.22%,11.19%,2031.01万
2122,603122,合富中国,15.74,3.21%,13.56%,4824.72万
2123,605255,天普股份,103.16,3.21%,4.01%,-1213.31万
2124,600865,百大集团,11.58,3.21%,8.97%,1463.99万
2125,688633,星球石墨,37.75,3.20%,25.09%,-1.39亿
2126,2188,中天服务,7.1,3.20%,23.46%,204.50万
2127,603069,海汽集团,17.07,3.20%,4.86%,1032.90万
2128,972,*ST中基,3.87,3.20%,3.94%,1124.48万
2129,688259,创耀科技,38.86,3.19%,7.85%,653.54万
2130,301162,国能日新,67.38,3.19%,9.14%,-5097.06万
2131,995,皇台酒业,13.93,3.19%,16.56%,2902.80万
2132,300220,金运激光,14.86,3.19%,7.25%,726.12万
2133,2686,亿利达,7.78,3.18%,13.82%,2078.35万
2134,603967,中创物流,14.29,3.18%,6.94%,2051.31万
2135,688517,金冠电气,23.11,3.17%,11.25%,-1670.83万
2136,300583,赛托生物,15.3,3.17%,9.44%,2639.98万
2137,2741,光华科技,22.44,3.17%,20.58%,-1735.96万
2138,603075,热威股份,24.5,3.16%,14.65%,920.31万
2139,603100,川仪股份,20.22,3.16%,4.58%,1385.44万
2140,300169,天晟新材,6.54,3.15%,12.36%,1424.39万
2141,2560,通达股份,16.06,3.15%,70.52%,-2.93亿
2142,688721,龙图光罩,46.7,3.14%,14.30%,-1483.87万
2143,1358,兴欣新材,29.86,3.14%,22.32%,-2203.64万
2144,603789,*ST星农,5.92,3.14%,6.13%,-655.92万
2145,300320,海达股份,9.86,3.14%,8.89%,4283.62万
2146,997,新大陆,20.69,3.14%,5.10%,3403.94万
2147,688565,力源科技,13.24,3.12%,7.68%,-207.49万
2148,603421,鼎信通讯,8.6,3.12%,6.85%,463.47万
2149,2339,积成电子,10.24,3.12%,10.74%,2094.22万
2150,1356,富岭股份,11.29,3.11%,6.19%,73.87万
2151,300248,新开普,9.95,3.11%,5.80%,1190.81万
2152,2012,凯恩股份,6.96,3.11%,8.55%,736.27万
2153,688807,优迅股份,374.45,3.10%,40.43%,-1.57亿
2154,301602,超研股份,18.93,3.10%,3.56%,469.45万
2155,301377,鼎泰高科,235.06,3.10%,15.61%,1.49亿
2156,1308,康冠科技,20.65,3.10%,1.45%,1256.78万
2157,688595,芯海科技,35.88,3.10%,11.22%,993.73万
2158,603023,威帝股份,4.65,3.10%,9.23%,169.44万
2159,300971,博亚精工,24.93,3.10%,15.27%,1663.78万
2160,300290,荣科科技,16.29,3.10%,13.52%,-1492.74万
2161,2658,雪迪龙,8.97,3.10%,13.37%,253.08万
2162,301687,新广益,59.79,3.09%,28.32%,464.33万
2163,301180,万祥科技,18.99,3.09%,8.54%,1531.03万
2164,300211,*ST亿通,9.02,3.09%,3.96%,470.31万
2165,2762,*ST金比,8.68,3.09%,6.32%,-1077.20万
2166,2177,御银股份,7.67,3.09%,18.52%,2050.63万
2167,688197,首药控股,41.85,3.08%,7.78%,-431.27万
2168,688337,普源精电,63.3,3.08%,10.29%,-864.24万
2169,603879,永悦科技,6.03,3.08%,9.09%,1385.11万
2170,603273,天元智能,18.14,3.07%,9.20%,1008.27万
2171,600765,中航重机,16.12,3.07%,3.73%,-1540.16万
2172,2136,安纳达,15.78,3.07%,26.89%,1237.59万
2173,1233,海安集团,61.33,3.06%,33.04%,-3325.17万
2174,301285,鸿日达,106.68,3.06%,4.65%,1158.59万
2175,3043,华亚智能,56.99,3.06%,14.36%,1800.14万
2176,300446,航天智造,19.53,3.06%,8.13%,-144.33万
2177,2148,北纬科技,8.08,3.06%,8.06%,309.77万
2178,603888,新华网,20.98,3.05%,4.94%,3132.54万
2179,600566,济川药业,28.36,3.05%,2.47%,4038.49万
2180,300326,ST凯利,7.09,3.05%,5.43%,-1811.76万
2181,688367,工大高科,41.63,3.04%,9.99%,1869.06万
